"rank_score","path","name","extension","length","last_write_time","join_status"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_049_admin_parcel_linking_rebuild_limit_5000.txt","resp_049_admin_parcel_linking_rebuild_limit_5000.txt",".txt","31","2.05.2026 14:56:42","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_050_admin_parcel_linking_rebuild_city_London_limit_5000.txt","resp_050_admin_parcel_linking_rebuild_city_London_limit_5000.txt",".txt","31","2.05.2026 14:56:42","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_036_admin_parcel_linking_rebuild_search_London.txt","resp_036_admin_parcel_linking_rebuild_search_London.txt",".txt","31","2.05.2026 14:56:41","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\security_accuracy_expansion\examples\parcel_security_evidence\parcel_security_evidence_examples_20260507.jsonl","parcel_security_evidence_examples_20260507.jsonl",".jsonl","532","15.05.2026 22:48:19","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_035_admin_parcel_linking_rebuild_q_London.txt","resp_035_admin_parcel_linking_rebuild_q_London.txt",".txt","31","2.05.2026 14:56:41","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_search_London.txt","resp_parcels_parcel_id_search_London.txt",".txt","165","2.05.2026 17:23:15","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_proxy_parcels_path_city_London_top_500.txt","resp_proxy_parcels_path_city_London_top_500.txt",".txt","126","2.05.2026 17:23:39","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_proxy_parcels_path_city_London.txt","resp_proxy_parcels_path_city_London.txt",".txt","126","2.05.2026 17:23:34","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_proxy_parcels_path_city_London_limit_500.txt","resp_proxy_parcels_path_city_London_limit_500.txt",".txt","126","2.05.2026 17:23:38","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_proxy_parcels_path_limit_500.txt","resp_proxy_parcels_path_limit_500.txt",".txt","126","2.05.2026 17:23:38","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_proxy_parcels_path_search_London.txt","resp_proxy_parcels_path_search_London.txt",".txt","126","2.05.2026 17:23:38","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0542__proxy_parcels_path_city_London.txt","resp_0542__proxy_parcels_path_city_London.txt",".txt","61","2.05.2026 16:54:58","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_proxy_parcels_path_location_London.txt","resp_proxy_parcels_path_location_London.txt",".txt","126","2.05.2026 17:23:36","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_proxy_parcels_path_q_London.txt","resp_proxy_parcels_path_q_London.txt",".txt","126","2.05.2026 17:23:37","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_signals_city_London_limit_500.txt","resp_parcels_parcel_id_signals_city_London_limit_500.txt",".txt","165","2.05.2026 17:23:15","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_signals_city_London_top_500.txt","resp_parcels_parcel_id_signals_city_London_top_500.txt",".txt","165","2.05.2026 17:23:16","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_signals.txt","resp_parcels_parcel_id_signals.txt",".txt","165","2.05.2026 17:23:15","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_signals_city_London.txt","resp_parcels_parcel_id_signals_city_London.txt",".txt","165","2.05.2026 17:23:15","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_signals_limit_500.txt","resp_parcels_parcel_id_signals_limit_500.txt",".txt","165","2.05.2026 17:23:15","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_signals_search_London.txt","resp_parcels_parcel_id_signals_search_London.txt",".txt","165","2.05.2026 17:23:15","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_proxy_parcels_path.txt","resp_proxy_parcels_path.txt",".txt","126","2.05.2026 17:23:34","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_signals_location_London.txt","resp_parcels_parcel_id_signals_location_London.txt",".txt","165","2.05.2026 17:23:15","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_signals_q_London.txt","resp_parcels_parcel_id_signals_q_London.txt",".txt","165","2.05.2026 17:23:15","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\verification_031_geometry_boundary_uplift_20260504_044115\geometry_boundary_uplift_plan.md","geometry_boundary_uplift_plan.md",".md","1313","4.05.2026 04:41:19","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\docs\chatgpt_handoff\github_visible_source_lineage_20260516\evidence\SPECIFIC_PARCEL_477_SOURCE_LINEAGE_BLOCKERS.md","SPECIFIC_PARCEL_477_SOURCE_LINEAGE_BLOCKERS.md",".md","96","16.05.2026 15:06:21","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\docs\chatgpt_handoff\github_visible_source_lineage_20260516\evidence\PARCEL_477_LOCAL_SOURCE_TRACE_FAST_REPORT.txt","PARCEL_477_LOCAL_SOURCE_TRACE_FAST_REPORT.txt",".txt","715","16.05.2026 15:35:04","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\docs\chatgpt_handoff\github_visible_source_lineage_20260516\evidence\SPECIFIC_PARCEL_477_SOURCE_URL_REPORT.txt","SPECIFIC_PARCEL_477_SOURCE_URL_REPORT.txt",".txt","730","16.05.2026 15:09:14","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\docs\chatgpt_handoff\github_visible_source_lineage_20260516\evidence\SPECIFIC_PARCEL_477_SOURCE_URL_BLOCKERS.md","SPECIFIC_PARCEL_477_SOURCE_URL_BLOCKERS.md",".md","102","16.05.2026 15:09:14","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\docs\chatgpt_handoff\github_visible_source_lineage_20260516\evidence\SPECIFIC_PARCEL_477_EVIDENCE_REPORT.txt","SPECIFIC_PARCEL_477_EVIDENCE_REPORT.txt",".txt","536","16.05.2026 15:04:05","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\docs\chatgpt_handoff\github_visible_source_lineage_20260516\evidence\PARCEL_CANDIDATE_SELECTION_BLOCKERS.md","PARCEL_CANDIDATE_SELECTION_BLOCKERS.md",".md","50","16.05.2026 14:44:39","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\docs\chatgpt_handoff\github_visible_source_lineage_20260516\evidence\PARCEL_CANDIDATE_SELECTION_REPORT.txt","PARCEL_CANDIDATE_SELECTION_REPORT.txt",".txt","519","16.05.2026 14:44:39","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\docs\chatgpt_handoff\github_visible_source_lineage_20260516\evidence\PARCEL_EVIDENCE_BLOCKERS.md","PARCEL_EVIDENCE_BLOCKERS.md",".md","50","16.05.2026 14:38:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\docs\chatgpt_handoff\github_visible_source_lineage_20260516\evidence\SPECIFIC_PARCEL_477_EVIDENCE_BLOCKERS.md","SPECIFIC_PARCEL_477_EVIDENCE_BLOCKERS.md",".md","52","16.05.2026 15:04:06","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\docs\chatgpt_handoff\github_visible_source_lineage_20260516\evidence\PARCEL_477_LOCAL_SOURCE_TRACE_REPORT.txt","PARCEL_477_LOCAL_SOURCE_TRACE_REPORT.txt",".txt","864","16.05.2026 15:15:06","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\docs\chatgpt_handoff\github_visible_source_lineage_20260516\evidence\PARCEL_LOCATION_EVIDENCE_SAMPLE.jsonl","PARCEL_LOCATION_EVIDENCE_SAMPLE.jsonl",".jsonl","598","16.05.2026 14:38:55","candidate_only"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_pycache_compile\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\check_sale_geometry_tier_counts.cpython-312.pyc","check_sale_geometry_tier_counts.cpython-312.pyc",".pyc","846","11.05.2026 21:36:08","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\streamlit\proto\PlotlyChart_pb2.pyi","PlotlyChart_pb2.pyi",".pyi","6270","4.02.2026 14:09:59","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\streamlit\proto\PlotlyChart_pb2.py","PlotlyChart_pb2.py",".py","2290","4.02.2026 14:09:59","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\streamlit\hello\plotting_demo.py","plotting_demo.py",".py","1772","4.02.2026 14:09:58","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\streamlit\hello\__pycache__\plotting_demo.cpython-312.pyc","plotting_demo.cpython-312.pyc",".pyc","2046","4.02.2026 14:10:03","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\pytz\zoneinfo\Chile\EasterIsland","EasterIsland","","2219","4.02.2026 14:08:43","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\prepare_homes_england_handoff.ps1","prepare_homes_england_handoff.ps1",".ps1","2639","4.04.2026 02:13:16","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\tzdata\zoneinfo\Chile\EasterIsland","EasterIsland","","1174","4.02.2026 14:08:46","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\streamlit\proto\__pycache__\PlotlyChart_pb2.cpython-312.pyc","PlotlyChart_pb2.cpython-312.pyc",".pyc","2160","4.02.2026 14:10:05","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\tzdata\zoneinfo\Canada\Newfoundland","Newfoundland","","1878","4.02.2026 14:08:46","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\streamlit\elements\lib\streamlit_plotly_theme.py","streamlit_plotly_theme.py",".py","8257","4.02.2026 14:09:58","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\streamlit\elements\pyplot.py","pyplot.py",".py","8438","4.02.2026 14:09:58","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\streamlit\elements\lib\subtitle_utils.py","subtitle_utils.py",".py","6216","4.02.2026 14:09:58","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\streamlit\elements\lib\__pycache__\subtitle_utils.cpython-312.pyc","subtitle_utils.cpython-312.pyc",".pyc","6429","4.02.2026 14:10:01","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\streamlit\elements\lib\__pycache__\streamlit_plotly_theme.cpython-312.pyc","streamlit_plotly_theme.cpython-312.pyc",".pyc","8725","4.02.2026 14:10:01","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\streamlit\elements\__pycache__\plotly_chart.cpython-312.pyc","plotly_chart.cpython-312.pyc",".pyc","27342","4.02.2026 14:10:02","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\shapely\__pycache__\plotting.cpython-312.pyc","plotting.cpython-312.pyc",".pyc","7895","4.02.2026 14:09:16","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\shapely\tests\__pycache__\test_plotting.cpython-312.pyc","test_plotting.cpython-312.pyc",".pyc","7308","4.02.2026 14:09:18","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\streamlit\elements\__pycache__\pyplot.cpython-312.pyc","pyplot.cpython-312.pyc",".pyc","8153","4.02.2026 14:10:02","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\streamlit\elements\plotly_chart.py","plotly_chart.py",".py","28544","4.02.2026 14:09:58","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\ensure_homes_england_backfill.ps1","ensure_homes_england_backfill.ps1",".ps1","4146","9.04.2026 11:33:36","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\geopandas\tests\test_plotting.py","test_plotting.py",".py","77529","15.03.2026 00:59:00","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\pandas\tests\plotting\frame\test_frame_subplots.py","test_frame_subplots.py",".py","28986","4.02.2026 14:09:24","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\pandas\tests\plotting\test_boxplot_method.py","test_boxplot_method.py",".py","30159","4.02.2026 14:09:24","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\.github\workflows\terrayield_england_facilities_refresh.yml","terrayield_england_facilities_refresh.yml",".yml","12970","17.04.2026 18:52:36","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\run_england_app.ps1","run_england_app.ps1",".ps1","1258","21.03.2026 00:49:45","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\geopandas\plotting.py","plotting.py",".py","34039","15.03.2026 00:59:00","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\pandas\plotting\_matplotlib\__pycache__\boxplot.cpython-312.pyc","boxplot.cpython-312.pyc",".pyc","21012","4.02.2026 14:09:31","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\pandas\plotting\_matplotlib\boxplot.py","boxplot.py",".py","18385","4.02.2026 14:09:23","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\geopandas\__pycache__\plotting.cpython-312.pyc","plotting.cpython-312.pyc",".pyc","35341","15.03.2026 00:59:00","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\pandas\tests\plotting\__pycache__\test_boxplot_method.cpython-312.pyc","test_boxplot_method.cpython-312.pyc",".pyc","49636","4.02.2026 14:09:46","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\pandas\tests\io\formats\style\__pycache__\test_matplotlib.cpython-312.pyc","test_matplotlib.cpython-312.pyc",".pyc","16295","4.02.2026 14:09:43","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\pandas\tests\io\formats\style\test_matplotlib.py","test_matplotlib.py",".py","11649","4.02.2026 14:09:23","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\start_homes_england_backfill.ps1","start_homes_england_backfill.ps1",".ps1","8987","9.04.2026 12:30:40","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\shapely\plotting.py","plotting.py",".py","6544","4.02.2026 14:09:15","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\pytz\zoneinfo\Pacific\Auckland","Auckland","","2437","4.02.2026 14:08:43","candidate_only"
"1","C:\Users\cagda\Documents\GitHub\AAYS\register_homes_england_backfill_tasks.ps1","register_homes_england_backfill_tasks.ps1",".ps1","1182","9.04.2026 11:34:07","candidate_only"
